blockgr10,rs,sfpar,mfpar,cdpar,aptpar,othpar,alsales,sfsales,mfsales,cdsales,f,f_bor,f_tax,f_mort,gt1_alsales,gt1_sfsales,gt1_mfsales,gt1_cdsales,cntynme10,area10,demo,mf_s8prop,assisted_units_count,property_total_unit_count,pop,vac_hunit,rent_hunit,com_area,rvac_area,pv,n_sales_17,med_sfarea17,med_sfprice17,med_sfprice_per_sqft17,n_sales_18,med_sfarea18,med_sfprice18,med_sfprice_per_sqft18,n_sales_19,med_sfarea19,med_sfprice19,med_sfprice_per_sqft19,med_alsales,med_sfsales,med_mfsales,med_cdsales,med_alpricesft,med_sfpricesft,med_mfpricesft,med_cdpricesft,std_alpricesft,std_sfpricesft,std_mfpricesft,std_cdpricesft,_gt1_alsales,_gt1_sfsales,_gt1_mfsales,_gt1_cdsales,_mf_s8prop,_com_area,_rvac_area,_pv
390351615004,388,192,196,0,0,0,102,39,63,0,5,0,2,3,86,35,51,0,Cuyahoga,0.1185939858,0,0,0,0,1110,67,262,0,0.0005165289,17,13,1165,140000,123.26388889,12,1239.5,152850,127.92132725,14,1208,163800,138.79440665,1.1860465116,1.1142857143,1.2352941176,,89.603838583,128.91957758,74.334898279,,38.117075855,28.929525547,32.256998144,,22.16,9.02,13.14,0,0,0,0.44,4.38
390351616001,469,291,178,0,0,0,81,53,28,0,3,0,2,1,70,45,25,0,Cuyahoga,0.1773927138,0,0,0,0,1966,169,595,0.028226584,0.0022456095,24,20,1602,188000,93.056990917,18,1761,180500,99.567385894,15,1824,224000,132.10818308,1.1571428571,1.1777777778,1.12,,87.9494655,102.45901639,71.838578964,,36.322986309,37.541618662,17.010112058,,14.93,9.59,5.33,0,0,15.91,1.27,5.12
390351617001,291.66666667,210.66666667,80,0,0,1,83,53,30,0,8,0,3,5,71,45,26,0,Cuyahoga,0.0926062206,0,0,0,0,1545,73,397,0.0413230673,0.0017491319,34,14,1316,103000,84.383626527,20,1458,136950,100.93151319,19,1349,155250,119.09146716,1.1690140845,1.1777777778,1.1538461538,,80.40201005,101.88679245,56.267923357,,36.332575896,35.018656226,23.233305066,,24.34,15.43,8.91,0,0,44.62,1.89,11.66
390351617002,152,78,74,0,0,0,39,23,16,0,8,0,0,8,32,18,14,0,Cuyahoga,0.0655504968,0,0,0,0,574,66,191,0.0459003745,0.0030055168,23,7,1272,81900,54.245283019,12,1316,119250,93.338774677,4,1444,77500,71.462137487,1.21875,1.2777777778,1.1428571429,,57.397959184,77.202543143,52.639978824,,34.111707095,36.352620404,27.882085549,,21.05,11.84,9.21,0,0,70.02,4.59,15.13
390351618001,196.33333333,77,119,0,0,1,47,18,29,0,7,0,1,6,37,12,25,0,Cuyahoga,0.1926653714,0,0,0,0,1199,100,496,0.0614257274,0.0046839847,24,4,1396.5,54250,49.62279245,8,1059,73500,62.27849209,6,1330,135450,98.554225768,1.2702702703,1.5,1.16,,68.452380952,75.082035083,63.60619469,,32.432720498,44.630221862,21.279357644,,18.85,6.11,12.73,0,0,31.88,2.43,12.22
390351701011,357,357,0,0,0,0,67,67,0,0,10,0,2,8,62,62,0,0,Cuyahoga,0.1780459987,0,0,0,0,725,17,41,0,0.0013304924,14,12,1386,113400,79.376919702,28,1484,124450,80.86862213,27,1699,142500,93.902439024,1.0806451613,1.0806451613,,,85.47008547,85.47008547,,,20.795981576,20.795981576,,,17.37,17.37,0,0,0,0,0.75,3.92
390351701012,532.66666667,532.66666667,0,0,0,0,117,117,0,0,7,0,0,7,112,112,0,0,Cuyahoga,0.2851519003,0,0,0,0,1112,58,216,0.0216906637,0.0090486183,17,41,1467,122500,83.189902467,40,1396.5,123125,84.433997199,36,1387,130400,92.627960275,1.0446428571,1.0446428571,,,85.390260173,85.390260173,,,23.953270321,23.953270321,,,21.03,21.03,0,0,0,7.61,3.17,3.19
390351701013,321,319,2,0,0,0,51,51,0,0,11,0,1,10,47,47,0,0,Cuyahoga,0.1866796294,0,0,0,0,672,24,10,0,0.0041847452,18,19,1674,132000,77.690166976,18,1418.5,127250,91.496884449,14,1452.5,133000,91.944444444,1.085106383,1.085106383,,,84.57337884,84.57337884,,,24.429199432,24.429199432,,,14.64,14.64,0,0,0,0,2.24,5.61
390351701021,402,401,1,0,0,0,90,89,1,0,11,0,2,9,84,83,1,0,Cuyahoga,0.2149357449,0,0,0,0,742,0,13,0.0243800577,0.009321733,26,24,1410.5,112000,75.213410764,27,1421,138000,90.395480226,38,1357.5,131325,102.41091003,1.0714285714,1.0722891566,1,,89.675954849,90.198863636,87.807449051,,27.748813365,27.903485857,,,20.9,20.65,0.25,0,0,11.34,4.34,6.47
390351701022,522.66666667,515,7.6666666667,0,0,0,113,113,0,0,11,1,0,10,103,103,0,0,Cuyahoga,0.2525061892,0,0,0,0,1362,0,62,0.0163446252,0.0005168518,16,29,1557,132000,86.872586873,43,1622,156000,103.18432333,41,1604,160000,99.1184573,1.0970873786,1.0970873786,,,93.333333333,93.333333333,,,23.431795237,23.431795237,,,19.71,19.71,0,0,0,6.47,0.2,3.06
390351701023,483,481,2,0,0,0,106,106,0,0,7,0,0,7,98,98,0,0,Cuyahoga,0.2391551621,0,0,0,0,1417,22,99,0.0650495724,0.0018347538,29,32,1428.5,130750,86.454753723,46,1275,130000,93.335645368,28,1296.5,122050,98.249590946,1.0816326531,1.0816326531,,,93.335645368,93.335645368,,,26.936054998,26.936054998,,,20.29,20.29,0,0,0,27.2,0.77,6
390351701024,314,314,0,0,0,0,66,66,0,0,1,0,0,1,58,58,0,0,Cuyahoga,0.1540624899,0,0,0,0,496,0,35,0.0485777161,0,21,18,1502,141750,85.335067089,26,1335,145000,101.17500818,22,1522.5,156500,100.12633305,1.1379310345,1.1379310345,,,95.566746686,95.566746686,,,26.110721819,26.110721819,,,18.47,18.47,0,0,0,31.53,0,6.69
390351701025,424.66666667,424,1,0,0,0,90,90,0,0,3,0,0,3,86,86,0,0,Cuyahoga,0.2374964672,0,0,0,0,940,35,11,0,0.0101921559,8,25,1947,151000,82.819986311,36,1565.5,140994,90.821534627,29,1762,169500,95.04076087,1.0465116279,1.0465116279,,,91.93923355,91.93923355,,,27.534898924,27.534898924,,,20.25,20.25,0,0,0,0,4.29,1.88
390351702011,652.66666667,274.66666667,2,376,0,0,144,47,0,97,1,0,0,1,135,43,0,92,Cuyahoga,1.3654144344,0,0,0,0,987,86,50,1.4079028926,0.0932593693,6,16,2939,298750,105.68755739,12,2722.5,262500,111.54166069,19,2712,308000,129.14691943,1.0666666667,1.0930232558,,1.0543478261,75.649336162,113.42592593,,65.656565657,52.330271517,44.675452515,,51.63622161,20.68,6.59,0,14.1,0,103.11,6.83,0.92
390351702012,691.33333333,691.33333333,0,0,0,0,141,141,0,0,15,0,2,13,131,131,0,0,Cuyahoga,0.3222918407,0,0,0,0,1449,75,67,0.0835570549,0.0004083807,46,43,1272,100000,88.631984586,57,1252,122500,103.3908046,41,1296,124500,105.2852349,1.0763358779,1.0763358779,,,99.285714286,99.285714286,,,29.22129448,29.22129448,,,18.95,18.95,0,0,0,25.93,0.13,6.65
390351702021,346,346,0,0,0,0,56,56,0,0,3,0,0,3,56,56,0,0,Cuyahoga,0.2633463939,0,0,0,0,836,44,43,0.1334567622,0.0010814824,7,23,1506,138000,89.494163424,17,1458,165500,108.36277974,16,1533,149950,104.10334347,1,1,,,103.36194249,103.36194249,,,25.522023143,25.522023143,,,16.18,16.18,0,0,0,50.68,0.41,2.02
390351702022,512,156,0,214,0,142,62,29,0,33,5,0,2,3,58,27,0,31,Cuyahoga,0.2139191378,0,0,0,0,1018,56,326,0.0654935003,0.0032081827,16,9,2162,188000,86.111111111,12,2184,181000,80.172754244,8,2241.5,230750,104.38205776,1.0689655172,1.0740740741,,1.064516129,76.52658046,87.115384615,,65.387968614,19.638904991,18.756655783,,12.042052559,11.33,5.27,0,6.05,0,30.62,1.5,3.13
390351702023,281,281,0,0,0,0,43,43,0,0,2,0,0,2,41,41,0,0,Cuyahoga,0.1882070496,0,0,0,0,562,0,15,0,0,10,16,2083,206875,101.69068522,16,2279,205000,90.929131366,11,2270,228000,96.341463415,1.0487804878,1.0487804878,,,94.696969697,94.696969697,,,22.259964659,22.259964659,,,14.59,14.59,0,0,0,0,0,3.56
390351702024,669.33333333,664,4,0,0,1.3333333333,154,153,1,0,11,0,0,11,139,138,1,0,Cuyahoga,0.3304845428,0,0,0,0,1312,0,59,0.0494447314,0.0125407843,38,55,1464,126000,85.661764706,53,1431,127000,82.727272727,45,1426,147250,99.696444059,1.1079136691,1.1086956522,1,,90.435684762,90.465465465,65.912851627,,22.844004745,22.848878119,,,20.77,20.62,0.15,0,0,14.96,3.79,5.68
390351711021,250,250,0,0,0,0,30,30,0,0,22,1,2,19,22,22,0,0,Cuyahoga,0.2625386681,0,0,0,0,384,126,135,0.4139163654,0.0009423425,31,7,1071,41000,38.69047619,13,1052,49000,55.304740406,10,1078,56000,49.352624727,1.3636363636,1.3636363636,,,48.121253444,48.121253444,,,21.86470097,21.86470097,,,8.8,8.8,0,0,0,157.66,0.36,12.4
390351711022,596.66666667,596.33333333,0,0,0,1,105,105,0,0,51,4,9,38,87,87,0,0,Cuyahoga,0.3199420229,1,0,0,0,1700,0,232,0.171788051,0.0028161229,86,44,1157,39000,33.084031211,28,1160,48000,40.564516129,33,1196,60600,47.619047619,1.2068965517,1.2068965517,,,41.129032258,41.129032258,,,20.309401589,20.309401589,,,14.58,14.58,0,0,0,53.69,0.88,14.41
390351711023,295.33333333,295.33333333,0,0,0,0,44,44,0,0,15,0,2,13,35,35,0,0,Cuyahoga,0.0718215683,0,0,0,0,330,0,0,0,0.0026837982,73,12,1184.5,48000,42.416388341,17,1120,52000,45.112781955,15,1175,53000,55.319148936,1.2571428571,1.2571428571,,,45.484080572,45.484080572,,,30.443496819,30.443496819,,,11.85,11.85,0,0,0,0,3.74,24.72
390351711024,287,287,0,0,0,0,49,49,0,0,18,0,0,18,42,42,0,0,Cuyahoga,0.0771891607,0,0,0,0,529,0,77,0,0.0076103722,58,19,1110,35000,33.018867925,17,1200,45000,36.945812808,13,1157,56000,48.951048951,1.1666666667,1.1666666667,,,41.229385307,41.229385307,,,62.48609211,62.48609211,,,14.63,14.63,0,0,0,0,9.86,20.21
390351711025,233,226.66666667,6.3333333333,0,0,0,41,40,1,0,21,1,3,17,34,33,1,0,Cuyahoga,0.1317106489,0,0,0,0,873,78,169,0.011723162,0.0068244232,85,9,1188,42000,29.807692308,13,1194,45000,37.688442211,18,1227,60000,41.205992926,1.2058823529,1.2121212121,1,,37.688442211,37.411860363,44.973544974,,27.571288698,27.917641663,,,14.59,14.16,0.43,0,0,8.9,5.18,36.48
390351711026,428.33333333,425,3,0,0,1,79,79,0,0,40,5,8,27,64,64,0,0,Cuyahoga,0.2106646826,3,0,0,0,999,125,87,0.0625562443,0.0585161989,138,23,1147,43500,38.903625111,27,1174,45000,40.650406504,29,1159,50200,42.735042735,1.234375,1.234375,,,40.634674923,40.634674923,,,20.61560831,20.61560831,,,14.94,14.94,0,0,0,29.69,27.78,32.22
390351711031,432.66666667,337.66666667,15,80,0,0,70,57,3,10,41,7,13,21,61,49,2,10,Cuyahoga,0.3488147435,0,0,0,0,878,126,289,0.2187338585,0.0655019298,184,18,1240,43150,32.750342936,13,1180,41000,33.991825613,26,1189.5,49400,39.429504779,1.1475409836,1.1632653061,1.5,1,34.208558015,37.12797619,13.888888889,22.509398496,19.757024782,20.381922944,13.994436066,3.9991313242,14.1,11.33,0.46,2.31,0,62.71,18.78,42.53
390351711032,690.66666667,675.33333333,15,0,0,1,115,113,2,0,50,6,8,36,93,91,2,0,Cuyahoga,0.2485918854,0,0,0,0,1717,54,318,0.0475315298,0.017287721,156,43,1198,39600,33.807266983,27,1204,52000,44.129235619,43,1224,47500,37.581699346,1.2365591398,1.2417582418,1,,37.347560976,37.347560976,30.743038741,,19.067431623,19.013079688,28.496146463,,13.47,13.18,0.29,0,0,19.12,6.95,22.59
390351711033,334,331,2,0,0,1,50,49,1,0,26,2,4,20,44,43,1,0,Cuyahoga,0.1409265217,0,0,0,0,969,50,149,0.0022727273,0.012820499,67,10,1363.5,41387.5,30.824622089,19,1272,49000,38.161993769,20,1190,59750,49.747656902,1.1363636364,1.1395348837,1,,38.588572642,38.161993769,43.367346939,,20.636346816,20.849027266,,,13.17,12.87,0.3,0,0,1.61,9.1,20.06
390351711041,419.33333333,418.33333333,0,0,0,1,76,76,0,0,33,2,8,23,60,60,0,0,Cuyahoga,0.1194650323,1,0,0,0,935,21,108,0.0053977273,0.0197188146,117,22,1081.5,27750,30.21978022,16,1057,37750,37.884615385,38,1023.5,49250,48.512943499,1.2666666667,1.2666666667,,,41.117002157,41.117002157,,,19.463268882,19.463268882,,,14.31,14.31,0,0,0,4.52,16.51,27.9
390351711042,528.33333333,518,10,0,0,1,93,90,3,0,32,4,7,21,74,71,3,0,Cuyahoga,0.2372169292,0,0,0,0,1656,133,454,0.0382123436,0.0593290863,228,26,1159,33000,27.215881283,30,1164.5,45250,37.817418214,34,1144,42600,37.196938914,1.2567567568,1.2676056338,1,,34.873188406,35.72741476,28.756957328,,17.973722763,18.14848211,7.8697428874,,14.01,13.44,0.57,0,0,16.11,25.01,43.15
390351711043,304.66666667,304.66666667,0,0,0,0,55,55,0,0,24,2,5,17,46,46,0,0,Cuyahoga,0.0861038738,0,0,0,0,715,104,89,0.0171788912,0.0039801423,105,12,1212.5,40400,33.15079751,20,1182,47500,39.182374095,23,1174,47500,39.094650206,1.1956521739,1.1956521739,,,37.30529595,37.30529595,,,15.525704674,15.525704674,,,15.1,15.1,0,0,0,19.95,4.62,34.46
390351711044,535,535,0,0,0,0,114,114,0,0,44,2,13,29,85,85,0,0,Cuyahoga,0.1756394238,2,0,0,0,1159,41,212,0.0240576217,0.0149336763,112,31,1092,35000,35.256410256,42,1092,41550,36.272141707,41,1092,48000,44.341216216,1.3411764706,1.3411764706,,,38.445378151,38.445378151,,,21.624097391,21.624097391,,,15.89,15.89,0,0,0,13.7,8.5,20.93
390351712031,279.33333333,267,11,0,0,1.3333333333,43,39,4,0,16,3,5,8,39,36,3,0,Cuyahoga,0.2962774345,1,0,0,0,367,19,97,0.0905400956,0.0315940657,101,12,1159,38750,29.612159329,8,1084,50450,43.403856108,19,1064,42000,43.280182232,1.1025641026,1.0833333333,1.3333333333,,37.045123726,41.517857143,20.732532393,,73.562079043,76.609211652,9.9397669051,,13.96,12.89,1.07,0,0,30.56,10.66,36.16
390351712032,876,870.33333333,4.3333333333,0,0,1.3333333333,163,163,0,0,53,1,4,48,139,139,0,0,Cuyahoga,0.404331217,0,0,0,0,2457,66,338,0.0833743687,0.0140832329,250,42,1104,43900,39.9094229,54,1157,53750,45.382883417,67,1144,60000,55.316091954,1.1726618705,1.1726618705,,,46.937151949,46.937151949,,,20.236484578,20.236484578,,,15.87,15.87,0,0,0,20.62,3.48,28.54
390351712041,664.33333333,563,2.3333333333,99,0,0,121,103,0,18,40,7,10,23,106,89,0,17,Cuyahoga,0.3505977634,0,0,0,0,1284,85,168,0.1473821668,0.0049382317,223,23,1129,45000,43.47826087,46,1088,51600,50.685426505,34,1092,55850,53.487570482,1.141509434,1.1573033708,,1.0588235294,46.428571429,48.408488064,,27.901785714,26.766277865,27.305277124,,12.418871822,15.96,13.4,0,2.56,0,42.04,1.41,33.57
390351712042,252.66666667,245,6,0,0,1.6666666667,40,39,1,0,18,3,6,9,31,30,1,0,Cuyahoga,0.3156138175,6,0,0,0,597,127,73,0.1491895876,0.0168336059,98,11,960,29000,26.223776224,11,988,31500,32.142857143,17,1128,50000,48.262548263,1.2903225806,1.3,1,,35.741553732,35.980148883,26.960784314,,23.853899886,24.070958605,,,12.27,11.87,0.4,0,0,47.27,5.33,38.79
390351712051,512.66666667,386.66666667,4,122,0,0,84,58,0,26,30,0,5,25,70,51,0,19,Cuyahoga,0.4800161236,0,0,0,0,1240,50,410,0.3136625129,0.0288132748,49,16,1033,67000,62.017741626,24,1080.5,68750,65.716911765,18,1084,77500,67.23646779,1.2,1.137254902,,1.3684210526,52.007688146,65.398232496,,27.586206897,51.226555906,56.539880501,,8.1618985972,13.65,9.95,0,3.71,0,65.34,6,9.56
390351712052,560,559,1,0,0,0,105,105,0,0,46,0,4,42,93,93,0,0,Cuyahoga,0.2106743352,0,0,0,0,1427,19,152,0,0.0153509168,85,33,1204,71300,53.246124031,37,1170,74000,60.850253807,35,1196,85000,65.22556391,1.1290322581,1.1290322581,,,57.4204947,57.4204947,,,24.769004105,24.769004105,,,16.61,16.61,0,0,0,0,7.29,15.18
390351712061,525,525,0,0,0,0,97,97,0,0,32,2,6,24,80,80,0,0,Cuyahoga,0.1659165988,0,0,0,0,1532,16,315,0.0102159737,0.0039502626,87,23,1184,69500,60,41,1122,58000,54.15860735,33,1162,72000,58.608058608,1.2125,1.2125,,,57.107641742,57.107641742,,,20.594051268,20.594051268,,,15.24,15.24,0,0,0,6.16,2.38,16.57
390351712062,544.66666667,540.33333333,4,0,0,1,90,89,1,0,34,4,5,25,82,81,1,0,Cuyahoga,0.5180823232,1,0,0,0,791,28,63,0.0310023889,0.22034342,105,26,1242,77750,61.547970565,35,1178,76000,62.251655629,28,1197.5,84000,67.065067355,1.0975609756,1.0987654321,1,,63.767617966,63.79707917,10.879848628,,25.917764897,25.495758236,,,15.06,14.87,0.18,0,0,5.98,42.53,19.28
390351721011,447.66666667,439,8,0,0,1,70,68,2,0,8,0,1,7,62,60,2,0,Cuyahoga,0.1972480181,0,0,0,0,979,25,148,0.0486518595,0.0066447142,46,20,1242,117000,93.77314902,19,1170,122000,101.15350488,29,1230,130000,94.017094017,1.1290322581,1.1333333333,1,,94.970177704,96.010763643,64.36953074,,27.994072553,27.796648212,18.351118667,,13.85,13.4,0.45,0,0,24.67,3.37,10.28
390351721012,418,418,0,0,0,0,73,73,0,0,6,0,1,5,70,70,0,0,Cuyahoga,0.1612520985,0,0,0,0,910,0,75,0.0027892562,0,23,21,1243,115100,98.967297762,28,1097.5,124950,111.17295524,24,1242.5,116000,97.520596265,1.0428571429,1.0428571429,,,102.67175573,102.67175573,,,27.190306475,27.190306475,,,16.75,16.75,0,0,0,1.73,0,5.5
390351721013,332,331.66666667,0,0,0,1,65,65,0,0,2,0,0,2,61,61,0,0,Cuyahoga,0.135131128,0,0,0,0,747,26,101,0.0263029442,0.0003587006,20,23,1212,105000,98.717034925,21,1218,126678,106.87022901,21,1122,124000,102.66798419,1.0655737705,1.0655737705,,,101.5813253,101.5813253,,,32.5743611,32.5743611,,,18.37,18.37,0,0,0,19.46,0.27,6.02
390351721021,683.66666667,683.66666667,0,0,0,0,116,116,0,0,19,0,3,16,105,105,0,0,Cuyahoga,0.226552401,1,0,0,0,1686,26,133,0.0284503056,0.0043262885,51,35,1296,127000,101.62601626,44,1221,133500,107.84057213,37,1238,135000,106.70194004,1.1047619048,1.1047619048,,,104.51007326,104.51007326,,,25.622683202,25.622683202,,,15.36,15.36,0,0,0,12.56,1.91,7.46
390351721022,184,166,18,0,0,0,30,29,1,0,2,0,0,2,28,27,1,0,Cuyahoga,0.2101724023,0,0,0,0,501,25,134,0.1640024535,0.0019208419,5,11,1649,170000,113.63636364,8,1694,180000,105.77448249,10,1874.5,180500,103.34051498,1.0714285714,1.0740740741,1,,103.71332594,104.33386838,83.204334365,,26.969335927,27.006658398,,,15.22,14.67,0.54,0,0,78.03,0.91,2.72
390351721023,406,280,0,95,0,31,55,39,0,16,8,0,0,8,54,39,0,15,Cuyahoga,0.1538231065,0,0,0,0,889,59,206,0.0443436854,0,2,11,1510,177000,107.33333333,18,1450,150000,102.10787114,10,1411.5,170900,108.97959184,1.0185185185,1,,1.0666666667,94.076655052,105.71428571,,69.634483087,27.585532101,25.029892319,,8.5048783302,13.3,9.61,0,3.69,0,28.83,0,0.49
390351721024,277,277,0,0,0,0,46,46,0,0,6,0,0,6,44,44,0,0,Cuyahoga,0.0826822364,0,0,0,0,494,25,72,0.0087113679,0.0005337466,16,13,1146,118500,104.85436893,15,1102,100000,95.469255663,18,1139,121250,111.41371112,1.0454545455,1.0454545455,,,101.66183808,101.66183808,,,30.473100752,30.473100752,,,15.88,15.88,0,0,0,10.54,0.65,5.78
390351721031,232,128,0,104,0,0,50,25,0,25,3,0,1,2,49,25,0,24,Cuyahoga,0.2984670199,0,3,307,508,2990,312,1758,0.1842511765,0.0111841426,0,12,2134.5,310000,137.78123744,6,2526,315750,128.34224015,7,1989,340000,148.31573655,1.0204081633,1,,1.0416666667,101.17904281,138.59275053,,66.864784547,41.459643314,19.106784857,,13.352002125,21.12,10.78,0,10.34,1.29,61.73,3.75,0
390351721032,275,275,0,0,0,0,52,52,0,0,3,0,0,3,48,48,0,0,Cuyahoga,0.3233644326,0,0,0,0,1676,122,527,0.073606448,0.0708515912,17,21,1648,162000,119.69575661,17,1878,182000,116.78571429,14,1772,200500,130.47991136,1.0833333333,1.0833333333,,,121.54806112,121.54806112,,,23.23790816,23.23790816,,,17.45,17.45,0,0,0,22.76,21.91,6.18
390351722011,325.66666667,322.66666667,0,0,0,3,55,55,0,0,6,0,3,3,50,50,0,0,Cuyahoga,0.3135848506,0,0,0,0,474,75,25,0.1516605688,0.003441087,21,16,1136,124950,96.06434781,24,1188,149200,117.07954545,15,1092,118000,115.61264822,1.1,1.1,,,109.89010989,109.89010989,,,33.134203255,33.134203255,,,15.35,15.35,0,0,0,48.36,1.1,6.45
390351722012,501,500.66666667,0,0,0,1,87,87,0,0,9,0,0,9,81,81,0,0,Cuyahoga,0.262511641,0,0,0,0,1151,0,152,0.108815427,0.0002421229,9,27,1198,134500,108.41836735,30,1217,138750,106.7869505,30,1204,145000,113.61149111,1.0740740741,1.0740740741,,,108.78661088,108.78661088,,,34.929911802,34.929911802,,,16.17,16.17,0,0,0,41.45,0.09,1.8
390351722013,673,673,0,0,0,0,122,122,0,0,18,0,2,16,113,113,0,0,Cuyahoga,0.3134979776,0,0,0,0,1935,81,143,0.0314906164,0.0020704201,22,35,1434,144500,97.578347578,47,1363,139900,92.037671233,40,1431,163700,118.45926275,1.0796460177,1.0796460177,,,102.9534706,102.9534706,,,29.028776035,29.028776035,,,16.79,16.79,0,0,0,10.04,0.66,3.27
390351722021,157,100,1,56,0,0,21,10,0,11,2,0,0,2,21,10,0,11,Cuyahoga,0.1524064976,0,0,0,0,2165,109,920,0.0520705277,0.0053095945,4,6,1170.5,117000,95.303356282,2,1804,141500,69.001831502,2,1428,159375,111.68474421,1,1,,1,104.6,95.303356282,,109.55302366,19.748306424,19.571122205,,13.989358572,13.38,6.37,0,7.01,0,34.17,3.48,2.55
390351722022,1035.3333333,522.33333333,0,513,0,0,225,75,0,150,6,0,0,6,209,64,0,145,Cuyahoga,1.2149199147,0,0,0,0,1630,89,53,1.062772469,0.1333778481,34,21,1764,193000,110.33797217,27,1860,185000,110.42944785,27,1741,229000,126.73956262,1.0765550239,1.171875,,1.0344827586,95.30651341,114.57800512,,90.17515052,26.909183697,31.168685183,,18.702321824,20.19,6.18,0,14.01,0,87.48,10.98,3.28
390351722023,102,102,0,0,0,0,23,23,0,0,1,0,0,1,21,21,0,0,Cuyahoga,0.1226878271,0,0,0,0,539,52,261,0.009411157,0.0085312285,7,5,1852,190000,82.910321489,6,1914,197500,105.07401386,12,2011.5,233500,105.01739649,1.0952380952,1.0952380952,,,103.44827586,103.44827586,,,21.016222521,21.016222521,,,20.59,20.59,0,0,0,7.67,6.95,6.86
390351731031,538,536,2,0,0,0,61,60,1,0,6,0,1,5,59,58,1,0,Cuyahoga,0.515270341,0,0,0,0,1392,0,71,0.1882604812,0.0763581482,7,20,1756.5,157500,92.166406288,14,1999,182500,99.296973451,26,1837.5,182000,100.14529174,1.0338983051,1.0344827586,1,,98.716246127,99.165321007,56.9550931,,21.953072446,21.539310653,,,10.97,10.78,0.19,0,0,36.54,14.82,1.3
390351731032,407,406.33333333,1,0,0,0,41,41,0,0,6,0,1,5,40,40,0,0,Cuyahoga,0.7566058221,1,0,0,0,1319,0,285,0.5785720127,0.0357474604,20,11,1664,141000,87.917485265,11,1686,185000,103.72636263,19,1707,190000,109.06612134,1.025,1.025,,,102.35798499,102.35798499,,,28.641876109,28.641876109,,,9.83,9.83,0,0,0,76.47,4.72,4.91
390351731041,1639.3333333,1160,10,468,0,1.3333333333,304,195,0,109,20,0,1,19,281,185,0,96,Cuyahoga,1.0371634926,0,0,0,0,2936,102,134,0.1886145188,0.0804219754,62,82,1535.5,148750,94.939746732,58,1270,134950,102.12418301,55,1463,155000,102.45901639,1.0818505338,1.0540540541,,1.1354166667,90.089449323,98.958333333,,62.804878049,37.182597725,19.259037196,,50.726422677,17.14,11.29,0,5.86,0,18.19,7.75,3.78
390351731042,573.66666667,401.66666667,4,168,0,0,119,75,2,42,7,0,0,7,113,74,2,37,Cuyahoga,1.8164474121,0,0,0,0,1570,0,292,1.9566820191,0.1435947185,26,23,1836,192000,102.43277849,18,1613,202450,125.02253985,34,1695,190750,114.89082295,1.0530973451,1.0135135135,1,1.1351351351,97.173144876,115.13583441,2086.0915877,81.70995671,367.91989538,23.104040359,2852.7081561,14.650538281,19.7,12.9,0.35,6.45,0,107.72,7.91,4.53
390351731051,974,973,0,0,0,1,120,120,0,0,18,0,1,17,109,109,0,0,Cuyahoga,0.6447759604,0,0,0,0,2297,24,25,0.015234375,0.0221032412,53,46,1983,179976,89.410978226,37,2078,182000,92.687950566,37,2015,192500,95.521023766,1.1009174312,1.1009174312,,,92.110766506,92.110766506,,,19.112654667,19.112654667,,,11.19,11.19,0,0,0,2.36,3.43,5.44
390351731061,540.66666667,371.66666667,22,147,0,0,94,61,3,30,12,0,1,11,83,52,3,28,Cuyahoga,0.4395950869,0,0,0,0,1173,0,127,0.0806534091,0.1074234174,15,21,1766,182500,95.613048369,18,1720,162500,89.828614009,22,1886,187000,98.631042453,1.1325301205,1.1730769231,1,1.0714285714,84.722928898,97.932535365,63.888888889,63.251833598,23.49869103,21.240851099,2.8705823747,11.200514226,15.35,9.62,0.55,5.18,0,18.35,24.44,2.77
390351731062,237,237,0,0,0,0,31,31,0,0,5,0,1,4,30,30,0,0,Cuyahoga,0.4693033327,0,0,0,0,2605,69,881,0.2934072615,0.0661819904,11,14,1430,160000,105.8479907,8,1371.5,156500,117.66901501,9,1498,150000,103.82513661,1.0333333333,1.0333333333,,,107.57717493,107.57717493,,,20.94283145,20.94283145,,,12.66,12.66,0,0,0,62.52,14.1,4.64
390351731071,350.33333333,334,16,0,0,1,48,43,5,0,7,0,0,7,45,41,4,0,Cuyahoga,0.3109303981,0,0,0,0,856,7,159,0.1823711547,0.021070004,17,12,1304,142500,102.19289639,14,1326,149000,112.78283303,17,1132,162500,111.00746269,1.0666666667,1.0487804878,1.25,,105.56978809,111.00746269,91.575091575,,30.060012443,30.334225759,16.681051734,,12.84,11.7,1.14,0,0,58.65,6.78,4.85
390351731072,343,341.66666667,0,0,0,2,55,55,0,0,3,0,1,2,49,49,0,0,Cuyahoga,0.3110215182,0,0,0,0,722,21,29,0.0641399793,0.021560025,39,22,1606,147000,100.26574524,17,1388,156000,108.89292196,16,1436.5,167700,115.2807014,1.1224489796,1.1224489796,,,108.89292196,108.89292196,,,30.432066716,30.432066716,,,14.29,14.29,0,0,0,20.62,6.93,11.37
